shot_id,loc_x,loc_y,shot_distance,shot_zone_area,playoffs,period,minutes_remaining,seconds_remaining,shot_type,action_type,t1,t2,t3,t4,t5,t6
15285,94,241,25,2,0,1,5,13,3,0,1,0,0,0,0,0
15286,0,0,0,0,0,1,3,54,2,1,0,1,0,0,0,0
15287,-147,1,14,3,0,1,2,5,2,0,1,0,0,0,0,0
15288,-166,187,25,4,0,1,0,31,3,0,1,0,0,0,0,0
15289,-144,112,18,4,0,2,11,51,2,0,1,0,0,0,0,0
15290,0,0,0,0,0,2,9,43,2,1,0,1,0,0,0,0
15291,0,0,0,0,0,2,3,9,2,1,0,1,0,0,0,0
15292,15,55,5,0,0,3,10,36,2,0,1,0,0,0,0,0
15293,-60,28,6,0,0,3,10,0,2,0,1,0,0,0,0,0
15294,119,93,15,1,0,3,9,20,2,0,1,0,0,0,0,0
15295,0,0,0,0,0,3,8,19,2,1,0,1,0,0,0,0
15296,-106,64,12,3,0,3,6,6,2,0,1,0,0,0,0,0
15297,-52,28,5,0,0,3,4,23,2,5,0,0,0,0,0,1
15298,18,77,7,0,0,3,2,26,2,0,1,0,0,0,0,0
15299,0,0,0,0,0,3,1,0,2,1,0,1,0,0,0,0
15300,118,69,13,1,0,4,7,43,2,1,0,1,0,0,0,0
15301,-67,246,25,0,0,4,4,14,3,0,1,0,0,0,0,0
15302,-23,252,25,0,0,1,10,26,3,0,1,0,0,0,0,0
15303,152,14,15,1,0,1,8,24,2,0,1,0,0,0,0,0
15304,162,104,19,1,0,1,6,59,2,0,1,0,0,0,0,0
15305,-152,28,15,3,0,1,4,57,2,0,1,0,0,0,0,0
15306,-108,9,10,3,0,1,4,12,2,0,1,0,0,0,0,0
15307,0,0,0,0,0,1,3,9,2,2,0,0,1,0,0,0
15308,-13,60,6,0,0,2,9,51,2,5,0,0,0,0,0,1
15309,-30,228,22,0,0,3,11,4,2,0,1,0,0,0,0,0
15310,4,252,25,0,0,3,9,15,3,0,1,0,0,0,0,0
15311,119,30,12,1,0,3,8,15,2,0,1,0,0,0,0,0
15312,-59,67,8,3,0,3,7,32,2,0,1,0,0,0,0,0
15313,0,0,0,0,0,3,7,1,2,1,0,1,0,0,0,0
15314,67,209,21,0,0,3,6,23,2,0,1,0,0,0,0,0
15315,99,225,24,2,0,3,6,4,3,0,1,0,0,0,0,0
15316,-175,112,20,3,0,3,2,26,2,0,1,0,0,0,0,0
15317,-209,58,21,3,0,4,10,49,2,0,1,0,0,0,0,0
15318,141,85,16,1,0,4,9,7,2,0,1,0,0,0,0,0
15319,18,55,5,0,0,4,8,14,2,5,0,0,0,0,0,1
15320,-100,227,24,4,0,1,5,38,3,0,1,0,0,0,0,0
15321,-51,15,5,0,0,1,5,7,2,0,1,0,0,0,0,0
15322,151,-2,15,1,0,1,5,3,2,0,1,0,0,0,0,0
15323,99,25,10,1,0,1,3,8,2,1,0,1,0,0,0,0
15324,155,146,21,2,0,1,1,58,2,0,1,0,0,0,0,0
15325,-125,102,16,4,0,1,0,38,2,0,1,0,0,0,0,0
15326,91,160,18,2,0,2,3,17,2,0,1,0,0,0,0,0
15327,-2,80,8,0,0,2,1,29,2,0,1,0,0,0,0,0
15328,12,72,7,0,0,2,0,56,2,0,1,0,0,0,0,0
15329,-114,119,16,4,0,2,0,34,2,0,1,0,0,0,0,0
15330,-11,247,24,0,0,3,11,15,3,0,1,0,0,0,0,0
15331,0,170,17,0,0,3,3,20,2,0,1,0,0,0,0,0
15332,132,198,23,2,0,3,2,59,3,0,1,0,0,0,0,0
15333,132,205,24,2,0,4,8,20,3,0,1,0,0,0,0,0
15334,-163,178,24,4,0,4,6,29,3,0,1,0,0,0,0,0
15335,132,63,14,1,0,4,5,59,2,0,1,0,0,0,0,0
15336,-131,142,19,4,0,4,4,51,2,0,1,0,0,0,0,0
15337,99,217,23,2,0,4,4,22,3,0,1,0,0,0,0,0
15338,-32,255,25,0,0,4,3,43,3,0,1,0,0,0,0,0
15339,53,44,6,0,0,4,3,7,2,0,1,0,0,0,0,0
15340,-73,137,15,0,0,4,3,5,2,0,1,0,0,0,0,0
15341,138,205,24,2,0,4,2,24,3,0,1,0,0,0,0,0
15342,0,0,0,0,0,4,1,11,2,1,0,1,0,0,0,0
15343,-177,183,25,4,0,4,0,41,3,0,1,0,0,0,0,0
15344,0,0,0,0,0,1,9,42,2,1,0,1,0,0,0,0
15345,-117,78,14,3,0,1,8,43,2,0,1,0,0,0,0,0
15346,-117,176,21,4,0,1,6,47,2,0,1,0,0,0,0,0
15347,-65,149,16,4,0,1,5,56,2,0,1,0,0,0,0,0
15348,-172,165,23,4,0,1,5,32,3,0,1,0,0,0,0,0
15349,103,184,21,2,0,1,4,31,2,0,1,0,0,0,0,0
15350,166,75,18,1,0,1,4,5,2,0,1,0,0,0,0,0
15351,171,12,17,1,0,1,3,46,2,0,1,0,0,0,0,0
15352,154,85,17,1,0,1,2,57,2,0,1,0,0,0,0,0
15353,-172,74,18,3,0,1,2,24,2,0,1,0,0,0,0,0
15354,171,186,25,2,0,1,1,45,3,0,1,0,0,0,0,0
15355,-175,39,17,3,0,1,1,12,2,0,1,0,0,0,0,0
15356,-51,101,11,0,0,2,5,34,2,0,1,0,0,0,0,0
15357,39,132,13,0,0,2,1,53,2,0,1,0,0,0,0,0
15358,182,181,25,2,0,2,1,30,3,0,1,0,0,0,0,0
15359,0,0,0,0,0,2,1,3,2,1,0,1,0,0,0,0
15360,-139,372,39,4,0,2,0,0,3,0,1,0,0,0,0,0
15361,-141,203,24,4,0,3,10,15,3,0,1,0,0,0,0,0
15362,-81,157,17,4,0,3,5,10,2,0,1,0,0,0,0,0
15363,-149,58,15,3,0,3,2,46,2,0,1,0,0,0,0,0
15364,162,124,20,2,0,3,2,4,2,0,1,0,0,0,0,0
15365,26,86,8,0,0,3,0,48,2,0,1,0,0,0,0,0
15366,-153,110,18,3,0,4,6,35,2,0,1,0,0,0,0,0
15367,0,0,0,0,0,4,3,3,2,1,0,1,0,0,0,0
15368,106,56,11,1,0,4,0,39,2,0,1,0,0,0,0,0
15369,0,0,0,0,0,4,0,16,2,2,0,0,1,0,0,0
15370,-70,131,14,0,0,1,9,37,2,0,1,0,0,0,0,0
15371,155,31,15,1,0,1,7,51,2,0,1,0,0,0,0,0
15372,0,0,0,0,0,1,6,4,2,1,0,1,0,0,0,0
15373,204,129,24,2,0,1,5,19,3,0,1,0,0,0,0,0
15374,-62,145,15,0,0,1,2,54,2,0,1,0,0,0,0,0
15375,135,74,15,1,0,1,1,14,2,0,1,0,0,0,0,0
15376,133,11,13,1,0,2,7,12,2,0,1,0,0,0,0,0
15377,-24,60,6,0,0,2,3,41,2,1,0,1,0,0,0,0
15378,103,77,12,1,0,2,2,42,2,0,1,0,0,0,0,0
15379,72,77,10,1,0,3,11,24,2,0,1,0,0,0,0,0
15380,0,0,0,0,0,3,10,19,2,1,0,1,0,0,0,0
15381,151,85,17,1,0,3,8,1,2,0,1,0,0,0,0,0
15382,-161,20,16,3,0,3,5,38,2,0,1,0,0,0,0,0
15383,36,164,16,0,0,3,3,57,2,0,1,0,0,0,0,0
15384,58,137,14,0,0,3,2,49,2,0,1,0,0,0,0,0
15385,-73,22,7,0,0,3,2,17,2,0,1,0,0,0,0,0
15386,94,-3,9,1,0,3,0,47,2,0,1,0,0,0,0,0
15387,149,214,26,2,0,3,0,1,3,0,1,0,0,0,0,0
15388,91,69,11,1,0,4,11,36,2,0,1,0,0,0,0,0
15389,0,0,0,0,0,4,10,26,2,1,0,1,0,0,0,0
15390,0,0,0,0,0,4,9,39,2,1,0,1,0,0,0,0
15391,-87,26,9,3,0,4,2,11,2,0,1,0,0,0,0,0
15392,-128,75,14,3,0,4,1,48,2,0,1,0,0,0,0,0
15393,-144,64,15,3,0,4,0,2,2,0,1,0,0,0,0,0
15394,-234,126,26,4,0,5,1,34,3,0,1,0,0,0,0,0
15395,-21,88,9,0,0,5,1,18,2,0,1,0,0,0,0,0
15396,0,0,0,0,0,5,0,48,2,1,0,1,0,0,0,0
15397,-146,36,15,3,0,5,0,0,2,0,1,0,0,0,0,0
15398,-75,80,10,3,0,1,11,7,2,0,1,0,0,0,0,0
15399,-24,255,25,0,0,1,10,24,3,0,1,0,0,0,0,0
15400,-73,1,7,0,0,1,9,36,2,1,0,1,0,0,0,0
15401,-5,151,15,0,0,1,8,25,2,0,1,0,0,0,0,0
15402,-2,134,13,0,0,1,3,56,2,0,1,0,0,0,0,0
15403,-7,74,7,0,0,1,3,20,2,0,1,0,0,0,0,0
15404,-210,129,24,4,0,1,1,20,3,0,1,0,0,0,0,0
15405,-179,165,24,4,0,2,5,33,3,0,1,0,0,0,0,0
15406,119,3,11,1,0,2,4,21,2,1,0,1,0,0,0,0
15407,-174,172,24,4,0,2,3,41,3,0,1,0,0,0,0,0
15408,0,0,0,0,0,2,2,11,2,1,0,1,0,0,0,0
15409,-153,85,17,3,0,3,10,23,2,0,1,0,0,0,0,0
15410,0,0,0,0,0,3,9,55,2,1,0,1,0,0,0,0
15411,0,0,0,0,0,3,9,39,2,1,0,1,0,0,0,0
15412,-93,50,10,3,0,3,9,9,2,0,1,0,0,0,0,0
15413,-141,53,15,3,0,3,7,11,2,0,1,0,0,0,0,0
15414,129,99,16,2,0,3,5,48,2,0,1,0,0,0,0,0
15415,12,78,7,0,0,3,1,51,2,0,1,0,0,0,0,0
15416,-10,246,24,0,0,3,0,20,3,0,1,0,0,0,0,0
15417,0,0,0,0,0,4,11,21,2,1,0,1,0,0,0,0
15418,-8,151,15,0,0,4,10,37,2,0,1,0,0,0,0,0
15419,-75,9,7,0,0,4,9,52,2,0,1,0,0,0,0,0
15420,0,0,0,0,0,4,9,9,2,1,0,1,0,0,0,0
15421,-10,228,22,0,0,1,11,39,2,0,1,0,0,0,0,0
15422,-155,61,16,3,0,1,11,7,2,0,1,0,0,0,0,0
15423,-82,30,8,3,0,1,8,57,2,5,0,0,0,0,0,1
15424,77,172,18,2,0,1,8,39,2,0,1,0,0,0,0,0
15425,-76,105,12,3,0,1,3,24,2,0,1,0,0,0,0,0
15426,-175,197,26,4,0,1,0,52,3,0,1,0,0,0,0,0
15427,89,69,11,1,0,2,11,20,2,0,1,0,0,0,0,0
15428,-34,60,6,0,0,2,4,21,2,5,0,0,0,0,0,1
15429,-128,6,12,3,0,2,3,29,2,0,1,0,0,0,0,0
15430,29,165,16,0,0,2,0,4,2,0,1,0,0,0,0,0
15431,-205,388,43,4,0,2,0,0,3,0,1,0,0,0,0,0
15432,226,26,22,1,0,3,9,18,3,0,1,0,0,0,0,0
15433,0,0,0,0,0,3,8,52,2,1,0,1,0,0,0,0
15434,-163,42,16,3,0,3,6,36,2,0,1,0,0,0,0,0
15435,17,134,13,0,0,3,4,28,2,0,1,0,0,0,0,0
15436,146,124,19,2,0,3,3,40,2,0,1,0,0,0,0,0
15437,1,78,7,0,0,3,1,11,2,0,1,0,0,0,0,0
15438,-103,247,26,4,0,3,0,35,3,0,1,0,0,0,0,0
15439,125,52,13,1,0,4,5,47,2,0,1,0,0,0,0,0
15440,24,88,9,0,0,4,3,53,2,0,1,0,0,0,0,0
15441,0,0,0,0,0,4,3,37,2,1,0,1,0,0,0,0
15442,-95,26,9,3,0,4,1,26,2,0,1,0,0,0,0,0
15443,0,0,0,0,0,4,0,30,2,1,0,1,0,0,0,0
15444,-84,145,16,4,0,1,11,44,2,0,1,0,0,0,0,0
15445,0,0,0,0,0,1,10,30,2,1,0,1,0,0,0,0
15446,130,175,21,2,0,1,6,16,2,0,1,0,0,0,0,0
15447,106,143,17,2,0,1,4,55,2,0,1,0,0,0,0,0
15448,103,-3,10,1,0,1,3,41,2,0,1,0,0,0,0,0
15449,-105,138,17,4,0,1,1,11,2,0,1,0,0,0,0,0
15450,135,206,24,2,0,1,0,44,3,0,1,0,0,0,0,0
15451,-62,80,10,3,0,1,0,1,2,0,1,0,0,0,0,0
15452,-138,201,24,4,0,2,6,46,3,0,1,0,0,0,0,0
15453,-114,88,14,3,0,2,6,18,2,0,1,0,0,0,0,0
15454,121,134,18,2,0,2,4,59,2,0,1,0,0,0,0,0
15455,-108,153,18,4,0,2,4,30,2,0,1,0,0,0,0,0
15456,0,0,0,0,0,2,3,16,2,1,0,1,0,0,0,0
15457,-133,48,14,3,0,2,2,47,2,0,1,0,0,0,0,0
15458,0,0,0,0,0,2,2,4,2,1,0,1,0,0,0,0
15459,88,89,12,1,0,3,11,27,2,0,1,0,0,0,0,0
15460,59,118,13,0,0,3,7,13,2,0,1,0,0,0,0,0
15461,0,0,0,0,0,3,6,32,2,1,0,1,0,0,0,0
15462,159,83,17,1,0,3,5,8,2,0,1,0,0,0,0,0
15463,-98,94,13,3,0,3,4,9,2,0,1,0,0,0,0,0
15464,-136,222,26,4,0,3,2,15,3,0,1,0,0,0,0,0
15465,0,0,0,0,0,3,1,17,2,1,0,1,0,0,0,0
15466,64,112,12,0,0,4,8,43,2,0,1,0,0,0,0,0
15467,0,0,0,0,0,4,6,23,2,2,0,0,1,0,0,0
15468,54,82,9,1,0,4,5,12,2,0,1,0,0,0,0,0
15469,0,0,0,0,0,4,4,8,2,1,0,1,0,0,0,0
15470,173,66,18,1,0,1,10,53,2,0,1,0,0,0,0,0
15471,179,3,17,1,0,1,10,12,2,0,1,0,0,0,0,0
15472,-67,162,17,4,0,1,9,31,2,0,1,0,0,0,0,0
15473,50,72,8,1,0,1,7,21,2,0,1,0,0,0,0,0
15474,-62,94,11,3,0,1,4,17,2,0,1,0,0,0,0,0
15475,0,0,0,0,0,1,3,34,2,1,0,1,0,0,0,0
15476,-246,-3,24,3,0,1,1,6,3,0,1,0,0,0,0,0
15477,0,0,0,0,0,1,0,43,2,1,0,1,0,0,0,0
15478,0,0,0,0,0,1,0,1,2,1,0,1,0,0,0,0
15479,-18,175,17,0,0,2,11,21,2,0,1,0,0,0,0,0
15480,2,86,8,0,0,2,9,46,2,1,0,1,0,0,0,0
15481,-46,157,16,0,0,2,8,37,2,0,1,0,0,0,0,0
15482,78,71,10,1,0,2,5,20,2,0,1,0,0,0,0,0
15483,1,67,6,0,0,2,5,12,2,0,1,0,0,0,0,0
15484,0,0,0,0,0,2,3,43,2,1,0,1,0,0,0,0
15485,0,0,0,0,0,2,0,44,2,1,0,1,0,0,0,0
15486,0,0,0,0,0,3,10,55,2,2,0,0,1,0,0,0
15487,0,0,0,0,0,3,9,57,2,1,0,1,0,0,0,0
15488,51,126,13,0,0,3,8,40,2,0,1,0,0,0,0,0
15489,0,0,0,0,0,3,7,40,2,1,0,1,0,0,0,0
15490,0,0,0,0,0,3,7,19,2,1,0,1,0,0,0,0
15491,0,0,0,0,0,3,1,35,2,1,0,1,0,0,0,0
15492,0,0,0,0,0,3,1,24,2,1,0,1,0,0,0,0
15493,-240,4,24,3,0,3,0,8,3,0,1,0,0,0,0,0
15494,88,142,16,2,0,4,11,42,2,0,1,0,0,0,0,0
15495,-40,131,13,0,0,4,10,1,2,0,1,0,0,0,0,0
15496,95,17,9,1,0,4,4,37,2,0,1,0,0,0,0,0
15497,0,0,0,0,0,4,4,22,2,1,0,1,0,0,0,0
15498,-60,258,26,0,0,4,3,2,3,0,1,0,0,0,0,0
15499,0,0,0,0,0,4,2,52,2,2,0,0,1,0,0,0
15500,0,0,0,0,0,4,2,24,2,1,0,1,0,0,0,0
15501,0,0,0,0,0,4,2,1,2,1,0,1,0,0,0,0
15502,-13,132,13,0,0,3,10,1,2,0,1,0,0,0,0,0
15503,133,172,21,2,0,1,9,11,2,0,1,0,0,0,0,0
15504,0,0,0,0,0,1,7,54,2,2,0,0,1,0,0,0
15505,0,0,0,0,0,1,6,26,2,1,0,1,0,0,0,0
15506,32,167,17,0,0,1,5,30,2,0,1,0,0,0,0,0
15507,135,101,16,2,0,1,1,59,2,0,1,0,0,0,0,0
15508,0,0,0,0,0,1,1,23,2,2,0,0,1,0,0,0
15509,103,82,13,1,0,1,0,0,2,0,1,0,0,0,0,0
15510,122,14,12,1,0,2,11,27,2,0,1,0,0,0,0,0
15511,-89,22,9,3,0,2,9,33,2,0,1,0,0,0,0,0
15512,92,211,23,2,0,2,4,21,2,0,1,0,0,0,0,0
15513,-101,170,19,4,0,2,3,41,2,0,1,0,0,0,0,0
15514,89,183,20,2,0,2,2,58,2,0,1,0,0,0,0,0
15515,61,93,11,1,0,3,11,26,2,0,1,0,0,0,0,0
15516,0,0,0,0,0,3,9,34,2,4,0,0,0,0,1,0
15517,121,110,16,2,0,3,8,55,2,0,1,0,0,0,0,0
15518,28,164,16,0,0,3,5,36,2,0,1,0,0,0,0,0
15519,10,258,25,0,0,3,4,56,3,0,1,0,0,0,0,0
15520,-105,19,10,3,0,3,4,22,2,0,1,0,0,0,0,0
15521,-56,244,25,0,0,3,1,4,3,0,1,0,0,0,0,0
15522,0,0,0,0,0,3,0,37,2,2,0,0,1,0,0,0
15523,72,257,26,0,0,3,0,0,3,0,1,0,0,0,0,0
15524,-109,69,12,3,0,4,0,52,2,0,1,0,0,0,0,0
15525,-111,220,24,4,0,5,3,38,3,0,1,0,0,0,0,0
15526,23,118,12,0,0,5,2,59,2,0,1,0,0,0,0,0
15527,0,0,0,0,0,5,1,27,2,1,0,1,0,0,0,0
15528,-105,249,27,4,0,5,0,5,3,0,1,0,0,0,0,0
15529,170,194,25,2,0,6,3,26,3,0,1,0,0,0,0,0
15530,13,250,25,0,0,6,2,40,3,0,1,0,0,0,0,0
15531,-54,244,24,0,0,6,2,12,3,0,1,0,0,0,0,0
15532,146,107,18,2,0,6,1,0,2,0,1,0,0,0,0,0
15533,-56,104,11,0,0,1,10,56,2,0,1,0,0,0,0,0
15534,-193,94,21,3,0,1,7,50,2,0,1,0,0,0,0,0
15535,129,142,19,2,0,1,7,29,2,0,1,0,0,0,0,0
15536,200,146,24,2,0,1,4,9,3,0,1,0,0,0,0,0
15537,15,132,13,0,0,1,0,55,2,0,1,0,0,0,0,0
15538,149,107,18,1,0,2,8,25,2,0,1,0,0,0,0,0
15539,0,0,0,0,0,2,6,47,2,1,0,1,0,0,0,0
15540,-56,61,8,3,0,2,5,46,2,0,1,0,0,0,0,0
15541,-220,149,26,4,0,2,4,51,3,0,1,0,0,0,0,0
15542,141,131,19,2,0,2,3,3,2,0,1,0,0,0,0,0
15543,-217,134,25,4,0,2,2,36,3,0,1,0,0,0,0,0
15544,86,121,14,1,0,2,2,9,2,0,1,0,0,0,0,0
15545,-18,64,6,0,0,2,0,9,2,1,0,1,0,0,0,0
15546,209,176,27,2,0,2,0,0,3,0,1,0,0,0,0,0
15547,-62,112,12,0,0,3,11,28,2,0,1,0,0,0,0,0
15548,0,0,0,0,0,3,9,34,2,1,0,1,0,0,0,0
15549,51,91,10,0,0,3,5,36,2,1,0,1,0,0,0,0
15550,-155,-10,15,3,0,3,3,25,2,0,1,0,0,0,0,0
15551,-123,-2,12,3,0,3,2,50,2,0,1,0,0,0,0,0
15552,-89,45,9,3,0,3,1,50,2,0,1,0,0,0,0,0
15553,0,0,0,0,0,3,1,18,2,1,0,1,0,0,0,0
15554,6,91,9,0,0,3,0,45,2,0,1,0,0,0,0,0
15555,59,214,22,0,0,3,0,28,2,0,1,0,0,0,0,0
15556,0,0,0,0,0,3,0,0,2,1,0,1,0,0,0,0
15557,184,167,24,2,0,4,11,42,3,0,1,0,0,0,0,0
15558,-138,83,16,3,0,4,9,52,2,0,1,0,0,0,0,0
15559,0,0,0,0,0,1,9,18,2,1,0,1,0,0,0,0
15560,0,0,0,0,0,1,9,15,2,1,0,1,0,0,0,0
15561,0,0,0,0,0,1,6,36,2,4,0,0,0,0,1,0
15562,-117,224,25,4,0,1,4,25,3,0,1,0,0,0,0,0
15563,-139,201,24,4,0,1,2,47,3,0,1,0,0,0,0,0
15564,-90,146,17,4,0,1,1,59,2,0,1,0,0,0,0,0
15565,-38,156,16,0,0,2,10,52,2,0,1,0,0,0,0,0
15566,146,28,14,1,0,2,8,12,2,0,1,0,0,0,0,0
15567,118,82,14,1,0,2,7,52,2,0,1,0,0,0,0,0
15568,-87,93,12,3,0,2,7,30,2,0,1,0,0,0,0,0
15569,185,71,19,1,0,2,4,8,2,0,1,0,0,0,0,0
15570,-209,140,25,4,0,2,3,26,3,0,1,0,0,0,0,0
15571,0,0,0,0,0,3,11,1,2,1,0,1,0,0,0,0
15572,-168,115,20,3,0,3,10,0,2,0,1,0,0,0,0,0
15573,-93,119,15,3,0,3,8,52,2,0,1,0,0,0,0,0
15574,0,0,0,0,0,3,6,59,2,1,0,1,0,0,0,0
15575,-120,7,12,3,0,3,3,0,2,0,1,0,0,0,0,0
15576,0,0,0,0,0,3,2,23,2,2,0,0,1,0,0,0
15577,168,63,17,1,0,3,2,5,2,0,1,0,0,0,0,0
15578,223,86,23,1,0,4,9,45,3,0,1,0,0,0,0,0
15579,-199,162,25,4,0,4,9,20,3,0,1,0,0,0,0,0
15580,-111,115,15,3,0,4,8,25,2,0,1,0,0,0,0,0
15581,-138,209,25,4,0,4,6,52,3,0,1,0,0,0,0,0
15582,157,28,15,1,0,4,6,14,2,0,1,0,0,0,0,0
15583,-119,131,17,4,0,4,5,2,2,0,1,0,0,0,0,0
15584,-125,71,14,3,0,4,4,19,2,0,1,0,0,0,0,0
15585,-93,105,14,3,0,4,2,1,2,0,1,0,0,0,0,0
15586,88,159,18,2,0,1,11,48,2,0,1,0,0,0,0,0
15587,-40,157,16,0,0,1,11,18,2,0,1,0,0,0,0,0
15588,70,78,10,1,0,1,6,38,2,0,1,0,0,0,0,0
15589,144,104,17,1,0,1,5,38,2,0,1,0,0,0,0,0
15590,-5,89,8,0,0,1,0,37,2,0,1,0,0,0,0,0
15591,0,168,16,0,0,2,11,2,2,0,1,0,0,0,0,0
15592,0,0,0,0,0,2,7,39,2,1,0,1,0,0,0,0
15593,105,179,20,2,0,2,7,6,2,0,1,0,0,0,0,0
15594,70,64,9,1,0,2,4,53,2,0,1,0,0,0,0,0
15595,88,244,25,2,0,2,4,27,3,0,1,0,0,0,0,0
15596,-59,88,10,3,0,2,3,51,2,0,1,0,0,0,0,0
15597,236,-6,23,1,0,3,11,32,3,0,1,0,0,0,0,0
15598,23,266,26,0,0,3,11,8,3,0,1,0,0,0,0,0
15599,-8,48,4,0,0,3,9,11,2,1,0,1,0,0,0,0
15600,-131,113,17,4,0,3,6,15,2,0,1,0,0,0,0,0
15601,31,187,18,0,0,3,5,10,2,0,1,0,0,0,0,0
15602,-45,261,26,0,0,3,3,56,3,0,1,0,0,0,0,0
15603,34,77,8,0,0,3,3,25,2,0,1,0,0,0,0,0
15604,116,153,19,2,0,3,2,26,2,1,0,1,0,0,0,0
15605,-158,214,26,4,0,3,1,58,3,0,1,0,0,0,0,0
15606,0,0,0,0,0,3,0,2,2,1,0,1,0,0,0,0
15607,-81,190,20,4,0,4,10,11,2,0,1,0,0,0,0,0
15608,64,132,14,0,0,4,6,31,2,0,1,0,0,0,0,0
15609,-8,187,18,0,0,4,5,51,2,0,1,0,0,0,0,0
15610,-125,131,18,4,0,4,5,13,2,0,1,0,0,0,0,0
15611,-160,208,26,4,0,4,2,28,3,0,1,0,0,0,0,0
15612,-235,91,25,4,0,4,0,0,3,0,1,0,0,0,0,0
15613,26,165,16,0,0,1,8,55,2,0,1,0,0,0,0,0
15614,-114,80,13,3,0,1,8,29,2,0,1,0,0,0,0,0
15615,0,0,0,0,0,1,7,6,2,1,0,1,0,0,0,0
15616,138,228,26,2,0,1,5,17,3,0,1,0,0,0,0,0
15617,65,121,13,0,0,1,2,8,2,0,1,0,0,0,0,0
15618,88,47,9,1,0,1,1,5,2,0,1,0,0,0,0,0
15619,77,173,18,2,0,1,0,36,2,0,1,0,0,0,0,0
15620,65,124,14,0,0,2,6,14,2,0,1,0,0,0,0,0
15621,-109,257,27,4,0,2,3,43,3,0,1,0,0,0,0,0
15622,242,1,24,1,0,2,2,23,3,0,1,0,0,0,0,0
15623,0,0,0,0,0,2,1,53,2,1,0,1,0,0,0,0
15624,114,241,26,2,0,3,5,35,3,0,1,0,0,0,0,0
15625,138,74,15,1,0,1,7,43,2,0,1,0,0,0,0,0
15626,-37,186,18,0,0,1,5,24,2,0,1,0,0,0,0,0
15627,-191,96,21,3,0,1,2,45,2,0,1,0,0,0,0,0
15628,-8,26,2,0,0,2,11,34,2,1,0,1,0,0,0,0
15629,132,167,21,2,0,2,8,58,2,0,1,0,0,0,0,0
15630,-142,225,26,4,0,2,4,8,3,0,1,0,0,0,0,0
15631,-73,143,16,4,0,2,3,7,2,0,1,0,0,0,0,0
15632,-49,74,8,3,0,2,2,58,2,0,1,0,0,0,0,0
15633,0,0,0,0,0,2,2,13,2,1,0,1,0,0,0,0
15634,-45,119,12,0,0,2,1,15,2,0,1,0,0,0,0,0
15635,100,146,17,2,0,2,0,47,2,0,1,0,0,0,0,0
15636,0,0,0,0,0,2,0,22,2,1,0,1,0,0,0,0
15637,99,157,18,2,0,3,11,17,2,0,1,0,0,0,0,0
15638,23,74,7,0,0,3,10,36,2,0,1,0,0,0,0,0
15639,61,48,7,0,0,3,6,18,2,0,1,0,0,0,0,0
15640,-37,33,4,0,0,3,3,22,2,0,1,0,0,0,0,0
15641,0,0,0,0,0,3,2,55,2,1,0,1,0,0,0,0
15642,-164,105,19,3,0,3,2,22,2,0,1,0,0,0,0,0
15643,0,0,0,0,0,4,11,44,2,1,0,1,0,0,0,0
15644,-35,104,10,0,0,4,9,23,2,0,1,0,0,0,0,0
15645,0,0,0,0,0,4,5,33,2,1,0,1,0,0,0,0
15646,-98,91,13,3,0,4,2,54,2,0,1,0,0,0,0,0
15647,0,58,5,0,0,4,0,48,2,1,0,1,0,0,0,0
15648,157,3,15,1,0,1,11,43,2,0,1,0,0,0,0,0
15649,-4,77,7,0,0,1,8,37,2,5,0,0,0,0,0,1
15650,69,167,18,2,0,1,6,35,2,0,1,0,0,0,0,0
15651,122,1,12,1,0,1,2,53,2,0,1,0,0,0,0,0
15652,-6,262,26,0,0,1,2,7,3,0,1,0,0,0,0,0
15653,-158,118,19,4,0,2,11,1,2,0,1,0,0,0,0,0
15654,32,48,5,0,0,2,9,22,2,0,1,0,0,0,0,0
15655,-160,225,27,4,0,2,8,14,3,0,1,0,0,0,0,0
15656,-207,-6,20,3,0,2,7,40,2,0,1,0,0,0,0,0
15657,0,0,0,0,0,2,3,53,2,1,0,1,0,0,0,0
15658,17,116,11,0,0,2,2,20,2,0,1,0,0,0,0,0
15659,125,242,27,2,0,2,0,50,3,0,1,0,0,0,0,0
15660,-16,86,8,0,0,2,0,0,2,0,1,0,0,0,0,0
15661,59,105,12,0,0,3,8,37,2,0,1,0,0,0,0,0
15662,0,0,0,0,0,3,8,18,2,4,0,0,0,0,1,0
15663,0,0,0,0,0,3,8,0,2,2,0,0,1,0,0,0
15664,-26,198,19,0,0,3,6,54,2,0,1,0,0,0,0,0
15665,-234,132,26,4,0,3,6,17,3,0,1,0,0,0,0,0
15666,-150,30,15,3,0,3,5,55,2,0,1,0,0,0,0,0
15667,-30,269,27,0,0,3,5,27,3,0,1,0,0,0,0,0
15668,-21,93,9,0,0,3,5,24,2,0,1,0,0,0,0,0
15669,59,41,7,0,0,3,5,4,2,0,1,0,0,0,0,0
15670,-8,37,3,0,0,3,4,40,2,1,0,1,0,0,0,0
15671,0,0,0,0,0,3,3,39,2,1,0,1,0,0,0,0
15672,-84,6,8,3,0,3,2,6,2,0,1,0,0,0,0,0
15673,10,272,27,0,0,4,5,8,3,0,1,0,0,0,0,0
15674,-68,26,7,0,0,4,3,17,2,5,0,0,0,0,0,1
15675,111,66,12,1,0,4,2,43,2,0,1,0,0,0,0,0
15676,-125,238,26,4,0,4,2,0,3,0,1,0,0,0,0,0
